Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-09 21:58:44,0,3447,-3447,0
2025-08-09 21:58:59,0,3462,-3462,0
2025-08-09 21:59:14,0,3531,-3531,0
2025-08-09 21:59:29,0,3476,-3476,0
2025-08-09 21:59:59,0,3516,-3516,0
2025-08-09 22:00:14,0,3463,-3463,0
2025-08-09 22:00:29,0,3511,-3511,0
2025-08-09 22:00:44,0,3486,-3486,0
2025-08-09 22:00:59,0,3478,-3478,0
2025-08-09 22:01:15,0,3621,-3621,0
2025-08-09 22:01:30,0,3781,-3781,0
2025-08-09 22:01:45,0,3443,-3443,0
2025-08-09 22:02:00,0,3499,-3499,0
2025-08-09 22:02:15,0,3510,-3510,0
2025-08-09 22:02:30,0,3443,-3443,0
2025-08-09 22:02:45,0,3502,-3502,0
2025-08-09 22:03:00,0,3477,-3477,0
2025-08-09 22:03:15,0,3559,-3559,0
2025-08-09 22:03:30,0,3535,-3535,0
2025-08-09 22:03:45,0,3507,-3507,0
2025-08-09 22:04:00,0,3564,-3564,0
2025-08-09 22:04:16,0,3502,-3502,0
2025-08-09 22:04:31,0,3494,-3494,0
2025-08-09 22:04:46,0,3502,-3502,0
2025-08-09 22:05:01,0,3493,-3493,0
2025-08-09 22:05:16,0,3508,-3508,0
2025-08-09 22:05:31,0,3500,-3500,0
2025-08-09 22:05:46,0,3468,-3468,0
2025-08-09 22:06:01,0,3512,-3512,0
2025-08-09 22:06:16,0,3522,-3522,0
2025-08-09 22:06:31,0,3454,-3454,0
2025-08-09 22:06:46,0,3475,-3475,0
2025-08-09 22:07:02,0,3409,-3409,0
2025-08-09 22:07:17,0,3355,-3355,0
2025-08-09 22:07:32,0,3413,-3413,0
2025-08-09 22:07:47,0,3361,-3361,0
2025-08-09 22:08:02,0,3333,-3333,0
2025-08-09 22:08:17,0,3375,-3375,0
2025-08-09 22:08:32,0,3384,-3384,0
2025-08-09 22:08:47,0,3323,-3323,0
2025-08-09 22:09:02,0,3373,-3373,0
2025-08-09 22:09:17,0,3354,-3354,0
2025-08-09 22:09:32,0,3356,-3356,0
2025-08-09 22:09:47,0,3297,-3297,0
2025-08-09 22:10:03,0,3387,-3387,0
2025-08-09 22:10:18,0,3335,-3335,0
2025-08-09 22:10:33,0,3344,-3344,0
2025-08-09 22:10:48,0,3371,-3371,0
2025-08-09 22:11:03,0,3498,-3498,0
2025-08-09 22:11:18,0,3467,-3467,0
2025-08-09 22:11:33,0,3362,-3362,0
2025-08-09 22:11:48,0,3382,-3382,0
2025-08-09 22:12:03,0,3396,-3396,0
2025-08-09 22:12:18,0,3402,-3402,0
2025-08-09 22:12:34,0,3411,-3411,0
2025-08-09 22:12:49,0,3469,-3469,0
2025-08-09 22:13:04,0,3452,-3452,0
2025-08-09 22:13:19,0,3412,-3412,0
2025-08-09 22:13:34,0,3400,-3400,0
2025-08-09 22:13:49,0,3372,-3372,0
2025-08-09 22:14:04,0,3397,-3397,0
2025-08-09 22:14:19,0,3410,-3410,0
2025-08-09 22:14:34,0,3426,-3426,0
2025-08-09 22:14:49,0,3383,-3383,0
2025-08-09 22:15:19,0,3409,-3409,0
2025-08-09 22:15:35,0,3428,-3428,0
2025-08-09 22:15:50,0,3402,-3402,0
2025-08-09 22:16:05,0,3437,-3437,0
2025-08-09 22:16:20,0,3449,-3449,0
2025-08-09 22:16:35,0,3509,-3509,0
2025-08-09 22:16:50,0,3489,-3489,0
2025-08-09 22:17:05,0,3403,-3403,0
2025-08-09 22:17:20,0,3383,-3383,0
2025-08-09 22:17:35,0,3352,-3352,0
2025-08-09 22:17:50,0,3346,-3346,0
2025-08-09 22:18:06,0,3391,-3391,0
2025-08-09 22:18:21,0,3374,-3374,0
2025-08-09 22:18:36,0,3382,-3382,0
2025-08-09 22:18:51,0,3440,-3440,0
2025-08-09 22:19:06,0,3312,-3312,0
2025-08-09 22:19:21,0,3417,-3417,0
2025-08-09 22:19:36,0,3460,-3460,0
2025-08-09 22:19:51,0,3397,-3397,0
2025-08-09 22:20:06,0,3442,-3442,0
2025-08-09 22:20:21,0,3436,-3436,0
2025-08-09 22:20:36,0,3478,-3478,0
2025-08-09 22:20:51,0,3415,-3415,0
2025-08-09 22:21:07,0,3447,-3447,0
2025-08-09 22:21:22,0,3476,-3476,0
2025-08-09 22:21:37,0,3519,-3519,0
2025-08-09 22:22:07,0,3560,-3560,0
2025-08-09 22:22:22,0,3542,-3542,0
2025-08-09 22:22:37,0,3581,-3581,0
2025-08-09 22:22:53,0,3516,-3516,0
2025-08-09 22:23:08,0,3544,-3544,0
2025-08-09 22:23:23,0,3562,-3562,0
2025-08-09 22:23:38,0,3602,-3602,0
2025-08-09 22:23:53,0,3548,-3548,0
2025-08-09 22:24:08,0,3499,-3499,0
2025-08-09 22:24:23,0,3545,-3545,0
2025-08-09 22:24:38,0,3559,-3559,0
2025-08-09 22:24:53,0,3557,-3557,0
2025-08-09 22:25:08,0,3529,-3529,0
2025-08-09 22:25:23,0,3586,-3586,0
2025-08-09 22:25:39,0,3560,-3560,0
2025-08-09 22:25:54,0,3541,-3541,0
2025-08-09 22:26:09,0,3493,-3493,0
2025-08-09 22:26:24,0,3488,-3488,0
2025-08-09 22:26:39,0,3513,-3513,0
2025-08-09 22:26:54,0,3500,-3500,0
2025-08-09 22:27:09,0,3387,-3387,0
2025-08-09 22:27:24,0,3351,-3351,0
2025-08-09 22:27:39,0,3352,-3352,0
2025-08-09 22:27:54,0,3368,-3368,0
2025-08-09 22:28:09,0,3330,-3330,0
2025-08-09 22:28:24,0,3350,-3350,0
2025-08-09 22:28:39,0,3270,-3270,0
2025-08-09 22:28:55,0,3301,-3301,0
2025-08-09 22:29:10,0,3295,-3295,0
2025-08-09 22:29:25,0,3268,-3268,0
2025-08-09 22:29:40,0,3283,-3283,0
2025-08-09 22:30:10,0,3303,-3303,0
2025-08-09 22:30:25,0,3299,-3299,0
2025-08-09 22:30:40,0,3259,-3259,0
2025-08-09 22:30:55,0,3282,-3282,0
2025-08-09 22:31:10,0,3294,-3294,0
2025-08-09 22:31:25,0,3316,-3316,0
2025-08-09 22:31:40,0,3341,-3341,0
2025-08-09 22:31:56,0,3325,-3325,0
2025-08-09 22:32:11,0,3353,-3353,0
2025-08-09 22:32:26,0,3360,-3360,0
2025-08-09 22:32:41,0,3354,-3354,0
2025-08-09 22:32:56,0,3348,-3348,0
2025-08-09 22:33:11,0,3281,-3281,0
2025-08-09 22:33:26,0,3286,-3286,0
2025-08-09 22:33:41,0,3295,-3295,0
2025-08-09 22:33:56,0,3313,-3313,0
2025-08-09 22:34:11,0,3330,-3330,0
2025-08-09 22:34:26,0,3289,-3289,0
